,zcta,value_1_bed,value_2_bed,value_3_bed,value_4_bed,value_5_bed,all_homes,all_sfh,all_condo,all_homes_projections,all_homes_prior,all_homes_yy_smoothed,all_homes_200701,all_homes_201201,dollar_drop_2007_2012,household_income,household_income_prior,household_income_delta,pct_below_pov_line,pct_below_pov_line_prior,pct_below_pov_line_delta,total_pop,total_pop_delta,total_pop_prior,pct_wfh,pct_wfh_delta,pct_wfh_prior,pct_0_bed_rentals,pct_1_bed_rentals,pct_2_bed_rentals,pct_3_bed_rentals,pct_4_bed_rentals,pct_5_bed_rentals,pct_0_bed_stock,pct_1_bed_stock,pct_2_bed_stock,pct_3_bed_stock,pct_4_bed_stock,pct_5_bed_stock,pct_foreign,pct_foreign_delta,pct_foreign_prior,pct_white,pct_white_delta,pct_white_prior,pct_black,pct_black_delta,pct_black_prior,pct_asian,pct_asian_delta,pct_asian_prior,pct_hispanic,pct_hispanic_delta,pct_hispanic_prior,total_housing_units_delta,total_housing_units_prior,pct_with_bachelor,pct_with_bachelor_prior,pct_with_bachelor_delta,pct_under_18_prior,pct_under_18_delta,pct_under_5_prior,pct_under_5_delta,pct_over_65_prior,pct_over_65_delta,pct_vacancy_prior,pct_vacancy_delta,median_listing_price,active_listing_count,median_days_on_market,total_listing_count,new_listing_count,price_drops_pct_of_inventory,price_reduced_count,average_listing_price,median_listing_price_per_square_foot,active_listing_count_historical,total_listing_count_yy_smoothed,median_days_on_market_yy_smoothed,median_listing_price_yy_smoothed,average_listing_price_yy_smoothed
pct_0_bed_rentals,0.03465022000547312,0.3733818576777602,0.30191420481314846,0.2606385239512731,0.23473170758429712,0.2227604685124798,0.1855706238582795,0.19654562133125894,0.3118861148822677,,0.18975288320529266,0.00720988755991147,0.18277090412262814,0.17167798600073508,-0.056792628455654096,0.04929305615615253,0.042443165192824414,0.014427274446301675,0.055699855301679785,0.0640067618345064,-0.01291828065377541,0.1316637322233211,0.006251682564299915,0.142688361418054,0.08408512291097034,0.010753136675493097,0.04102678035602834,1.0,0.17345447837529368,-0.11459478174238573,-0.25943557130794986,-0.13141952181317262,-0.05438999316437476,0.6320034650441232,0.3011556498302632,0.02617778617106936,-0.2756269218609843,-0.10910947663440555,-0.039311471731400455,0.19750277031478924,-0.025470299342492796,0.2067916849203247,-0.12867094908063678,-0.0020889036510096603,-0.13101510772473296,0.024116417113558768,-0.01760447568511127,0.024272296874322325,0.16167718898603337,-0.01234872540168002,0.1752804885366593,0.10237603414493317,-0.024638860436108485,0.10436262574157068,0.013189486441569987,0.16869531019212852,0.18999128995047807,0.19914711505263727,-0.025994696337580322,-0.1303284669867575,-0.008947464667981783,-0.033743488706754,-0.04018848232282351,-0.03135296104843504,-0.00021133382755324386,0.004030177131718283,-0.021584885449166966,0.11123990292192568,0.07740919893961774,-0.03860738638357569,0.07870659372857713,0.0777421271718882,0.04078874527989327,0.04594317328101899,0.12386986684656136,0.13511242323713715,0.09509148782238332,-0.013272559795476003,-0.016397856807988002,-0.0022898181840911762,-0.002304040942030658
pct_1_bed_rentals,-0.06911280542115303,0.18743253990541262,0.22813945909436287,0.22067808130289254,0.1731015744684011,0.13476005019030257,0.178057820945512,0.18999472295927955,0.15426880885220168,,0.18046541044032596,-0.01522055070581479,0.1814675808123777,0.19182219381417345,-0.028884474146883277,0.11317915518228312,0.1181791493459486,-0.0017439590760879645,-0.026142642655305012,-0.025386562647717752,-0.03574793313140738,0.23456744507486016,-0.013527669691539615,0.23252552833872414,0.08818293754941611,0.010587953506575144,0.021499207772847136,0.17345447837529368,1.0,-0.14424997976718149,-0.5219328979856073,-0.2462437611313241,-0.1143534134979134,0.23555067482564104,0.651630049157795,0.07259643688542489,-0.4437958055465315,-0.08473408546057222,-0.037198906272514466,0.25062802681294105,-0.04386091352192751,0.24014974334551287,-0.11296973017138681,-0.00986301229897411,-0.10567893904835486,0.016527508441992,-0.011601207284998721,0.015387209745876335,0.20904900129911605,-0.010551959859834233,0.1983566749552348,0.08399026550291729,-0.04356793984958945,0.0823010814347513,0.00017609101389306212,0.270050043446968,0.3129820233767972,0.30695596786062007,-0.05471094214991097,-0.12892570642913626,-0.024342657207542178,-0.024742048418663697,-0.05699923761027963,-0.04133766105789084,-0.025861409007411774,-0.08577523720337422,-0.04230021309075259,0.07897621612618605,0.10660654881620324,-0.09958604229379966,0.11240711445294672,0.126736129022806,0.09657307840811,0.08244291326853767,0.08728164815555242,0.10173821532575611,0.12335198933298505,-0.038077253347473757,-0.02652755955018152,-0.004793957082181036,-0.004838563788263026
pct_2_bed_rentals,0.0020146831995419565,-0.20335559576439224,-0.09146246095454302,-0.051838867106466506,-0.053005968923692616,-0.0517521403487053,-0.056925679427620834,-0.04640516975923846,-0.1858875663286296,,-0.05946467680605922,-0.011704659730150039,-0.0792599877664287,-0.07255583538298252,0.007927077724185648,-0.0781579663618939,-0.06244819179305605,-0.01892388330473305,0.018934894733401098,0.015609539623123931,-0.020206326333823868,0.05640774515750801,-0.024000790647005426,0.06430555396649343,-0.050496779261802474,0.0007878562974529006,-0.0551866167101477,-0.11459478174238573,-0.14424997976718149,1.0,-0.5089291092932053,-0.30910799117347515,-0.17081814732108852,-0.0716396965668363,-0.02906561877496119,0.42079061739326734,-0.13279759739705066,-0.15431084016733945,-0.12761795810889626,0.01510575745601724,-0.004196123468222816,0.015825619073618236,0.0183754079575541,-0.005050004942653252,0.015215440040558838,-0.023542455813918072,0.002463136453173186,-0.02209548592702292,-0.007286326842095999,0.005168269596064193,-0.00486242002854022,0.0030126637038609292,-0.0056853660757587,0.007135454453320991,-0.015565347226070963,0.08084228863373029,-0.016169726538829813,-0.00506969437318115,-0.009364703209161218,-0.04534568750138007,-0.015467402874530942,-0.003731306538707451,-0.028396335980351576,0.0417045252239855,-0.011911965766085489,-0.027585962086887333,-0.003292508333936246,-0.03678130292414743,0.026320279215301137,-0.023317463639358917,0.025181145752546784,0.028438736384262177,0.030108745855100295,0.019813969754072853,-0.0367054903173071,-0.01933729571758171,0.02581521673545916,-0.012221722318593496,-0.004302390745745771,0.010559995438928757,0.010609142447674323
pct_3_bed_rentals,0.033285881249555754,-0.21704524663699307,-0.22342458602285808,-0.2129752441210686,-0.18987418511013934,-0.175091632369836,-0.1758823442187733,-0.1846870126377968,-0.1615152777011275,,-0.17907591836520356,0.013761132498362236,-0.20165849964519678,-0.194086575796332,0.04620619196921785,-0.12337290837865347,-0.13218658122071966,0.00626949919092048,0.05804391786498534,0.05425513129354263,0.027030679657568515,-0.20277935231545563,0.01589053428247675,-0.2074108476277996,-0.09305062238863801,0.0027107365244959164,-0.04816627889679693,-0.25943557130794986,-0.5219328979856073,-0.5089291092932053,1.0,-0.0812761563259892,-0.07094581478620278,-0.2267500730713809,-0.4125018758018994,-0.254321754648073,0.5466538405741623,-0.016194431994690294,-0.05633877168937372,-0.21229257053619918,0.031468228398784555,-0.20844274127564763,0.05168845914164543,0.016457624463792443,0.051331050723063334,0.04329636772721302,0.002463072568947052,0.04024760470467783,-0.18832786996067064,0.010065268218012556,-0.18651778070404992,-0.05901488468076792,0.026708298446591776,-0.06095670375630388,0.00344616401759286,-0.23531450830647938,-0.28489930643324113,-0.28431202604549277,0.0427046445386037,0.11543229448303645,0.015237463186293909,0.023242105922799412,0.05292331650011005,0.013607793979877726,0.022719665514698294,0.08832733111295325,0.027973891565739307,-0.09155359829519003,-0.09876659585435632,0.08415423126497308,-0.10578708611234308,-0.12219104066739221,-0.07777942763683564,-0.07870523040971396,-0.09611205104628655,-0.09654774438813543,-0.11385730933439776,0.033197568966616145,0.022648826642615277,-0.003625255182605516,-0.0036426749084101824
pct_4_bed_rentals,0.018746695560888788,-0.056515376846234686,-0.025479431330285327,-0.020116321308889757,-0.0025225513394575814,-0.005105551268390334,0.017108403473232538,0.002749117822136337,-0.007952334740669408,,0.01824994647984491,0.010789268873330335,0.05729348195685911,0.036972692733533825,-0.02724033326953701,0.10866718073379363,0.09895989595181211,0.010305423403296867,-0.08745222484612325,-0.08127632939996175,0.029411057547540375,-0.08553974644235048,0.017113283201879322,-0.09261894373112069,0.0451317661658958,-0.019030047053474882,0.07881892412192387,-0.13141952181317262,-0.2462437611313241,-0.30910799117347515,-0.0812761563259892,1.0,0.053816393468470884,-0.13112679287878276,-0.2228293646932191,-0.24708507036956406,0.024891516367060447,0.3709510266249969,0.18329167372712504,-0.07361133070843563,0.020110339406396026,-0.07345711638304239,0.06225574807629761,-0.00674585088071899,0.0606988773134182,-0.04394980493304157,0.01460879861544235,-0.041215625569290426,-0.025192029878979675,-0.0012051772836095267,-0.024748693701663018,-0.04175397901380042,0.02793276243377772,-0.04422024977137199,0.007915332396689527,-0.12545393983990316,-0.016543197643009044,-0.028823121718192696,0.02474997460769519,0.09053427141763408,0.027776631710708502,0.01493962645676046,0.03505415126245369,-0.019760069169926984,0.009445543404855735,-0.002764175223772909,0.017371472389256765,0.020504070309844392,-0.04036032651908035,0.03216557382731804,-0.03464594016241195,-0.02862202461154858,-0.04351683001081381,-0.016104407554502233,0.013024952789621617,-0.018136997416482562,-0.04467975493179587,0.017592360016857402,0.010527258609773797,-0.00155129131229464,-0.0015439115095780451
pct_5_bed_rentals,-0.012414421265640121,0.01841172773737373,0.019778767927708944,0.022326918421996786,0.04021096794203919,0.0778224525815509,0.04847469935979619,0.03974557415276307,0.03903000927568129,,0.05084536266659183,0.0007113749599177711,0.0844879323180196,0.08390911248448941,0.019741923048663738,0.0929670797561715,0.09542901795976576,0.0041098581547287134,-0.0763594229821503,-0.08113071654378758,0.018941350086060526,-0.06884981539388056,0.01297484462129405,-0.0672211905757234,0.05896813567980502,-0.014878651045433278,0.07721516128751495,-0.05438999316437476,-0.1143534134979134,-0.17081814732108852,-0.07094581478620278,0.053816393468470884,1.0,-0.0589304286407886,-0.10591077615365015,-0.13698957972244058,-0.0506056822039739,0.13868896094657984,0.3569475777720946,-0.048987126651286406,0.015424604095868436,-0.045901498822000654,0.08230515342151587,-6.709017681175753e-05,0.08156749025753181,-0.060318522862777134,0.010182605688367596,-0.058405602577001704,-0.00989618684926064,-0.0021993365123088976,-0.009302993958038266,-0.05730395661426952,0.01903818610647698,-0.05750756276950738,0.004630008748613273,-0.08434182770931319,0.02602573948629346,0.025936567971437122,0.005444433464833775,0.04627320168573946,0.013570531172551683,0.0046297562514981535,0.02714800026865257,0.008234098429445167,0.007143050420552021,0.004224232257760389,0.01513914917448842,0.050210115306285316,-0.03552455452654082,0.029427306836199495,-0.03577209106594534,-0.03769824395100361,-0.04508943076659757,-0.03082711542415333,0.04319566050005491,-0.0012105771725838827,-0.03874927951809099,0.006482004398184549,0.005093658469467111,-0.0010814100972399217,-0.0010473642751912952
pct_0_bed_stock,0.08818608725051795,0.38374722747264933,0.36020504975376105,0.337379503177367,0.2918657343597586,0.23221401272434813,0.18944138972212277,0.22120572064093472,0.3199693315712979,,0.19423717070097615,0.021349729514015554,0.17287625292231193,0.16535749689479767,-0.08197226210959117,-0.06379103447245676,-0.07729249967005353,0.03871238709561983,0.18281499486705707,0.1960948971443441,-0.016325612378289736,0.1196876218445351,0.005474139124355456,0.135173181701856,0.10230955550065461,0.00607407152219596,0.06316225208044224,0.6320034650441232,0.23555067482564104,-0.0716396965668363,-0.2267500730713809,-0.13112679287878276,-0.0589304286407886,1.0,0.5078523904294701,0.12247121409387578,-0.4134845778886018,-0.2762648919208634,-0.13197503403033944,0.2595698271825016,-0.029543712797729303,0.2756312591185035,-0.1937699157722811,0.010731551899693244,-0.2026316861195915,0.05082030607431741,-0.023739915170923092,0.055037981932341065,0.19460204879506118,-0.01267048550730154,0.211764041272102,0.1565550370289897,-0.03543871653498476,0.16338850391697596,0.019776594376897487,0.17545298779949717,0.16030594949031282,0.16676853516194387,-0.010666390068757732,-0.21119136268989736,0.001435189271817398,-0.055674885313030505,-0.027912044574882687,-0.04349310378221118,0.00242748065447057,0.1268007367789485,-0.006457404523692734,0.11788033258278427,0.06736975576316362,0.004853626679769362,0.06217154577466494,0.050584122899159006,0.009344932752611558,0.020598792548731485,0.13153333717758983,0.18710503811908244,0.08768311871459301,-0.0014116803269810113,-0.011585604727280943,-0.002405934687454049,-0.0024357424957400305
pct_1_bed_stock,0.0393201918367062,0.2903514552780035,0.3094394492657542,0.30403763540824863,0.2219129081523908,0.16252916273587395,0.18110597271275813,0.21908795949090085,0.23606107642402938,,0.1834242661331513,0.023865079346004684,0.15555633300528018,0.16092325887516457,-0.09720182948147986,-0.08626617149702126,-0.08887156491382431,0.018986818401810306,0.20588701566342732,0.20853573845320478,-0.03326513034611267,0.2482598503865969,-0.004473812868719309,0.25557674270226377,0.08710685482418157,0.013029864610054205,0.04408056449068031,0.3011556498302632,0.651630049157795,-0.02906561877496119,-0.4125018758018994,-0.2228293646932191,-0.10591077615365015,0.5078523904294701,1.0,0.27913266151140126,-0.6203554252306324,-0.36890888437276487,-0.1917800354559304,0.3775342297488712,-0.04984157265572151,0.37742678815533126,-0.27186003087373617,0.008831451215552653,-0.27702532484621567,0.11021973652509309,-0.027501971479750798,0.11649262556674708,0.25923251533847963,-0.023988789115140293,0.26032050034646503,0.2012232946294509,-0.05211181640757164,0.20620259020026452,0.009433512161940924,0.3177587971014249,0.24399004321626286,0.24446418879827977,-0.028155373327414364,-0.23634726708979092,-0.003643744056171198,-0.019412554236235613,-0.04521332803939301,-0.0632931729860765,-0.008530025275542847,0.0783270875648061,-0.03389385978183624,0.09309262347967702,0.11416500674907466,-0.05770592048280083,0.11283479375401204,0.11657613079745137,0.07122960129393824,0.07279885721856322,0.11150726168795144,0.17354860173482697,0.13855361704969052,-0.01576564389422417,-0.021734240247881086,-0.0033072922861898573,-0.0033584678072809365
pct_2_bed_stock,0.06435528148624903,-0.07975666938098865,-0.0300103347536181,-0.02830953299664745,-0.03076535170422936,0.015392518103974339,-0.14478239029065568,-0.10822533261996975,-0.0354062138576288,,-0.14667568504378067,0.030905635554384657,-0.14195505448475532,-0.18585381661466113,-0.1370084293558449,-0.41710478260760603,-0.3979573851507796,-0.014577034169826841,0.3015948052384353,0.29145352761135845,-0.012051276318094915,-0.016645721027065928,-0.031775597794574104,0.0023089437166633137,-0.06115231036742063,-0.016110861696725577,-0.014608777455623567,0.02617778617106936,0.07259643688542489,0.42079061739326734,-0.254321754648073,-0.24708507036956406,-0.13698957972244058,0.12247121409387578,0.27913266151140126,1.0,-0.3910681512104307,-0.6071969428738284,-0.40127759423254467,0.06627165828788804,0.001277383608904929,0.07687760692945761,-0.05325334614646603,0.018380895566998418,-0.06643393622786418,0.01949804312930031,-0.010922840908641082,0.024547257018502994,-0.03873059411391558,-0.01253858947699647,-0.024837996569457788,0.06889428434760042,-0.011450422339827505,0.07688138758896408,-0.031124832498537383,0.06570987374526363,-0.19239297140634698,-0.17302346672822735,0.013745960190696092,-0.23615445229636897,0.010489375463945617,-0.04943795554535856,-0.006848616224921632,0.19130187404532023,0.00020669592225968712,0.27440120923693156,-0.005295607611617602,-0.09481484290942975,0.01794946508095568,0.06999302045796131,-0.002683591632357924,-0.021709146625138995,-0.02495484282854463,0.003019948508086282,-0.0782928285682119,0.0083677794104685,0.013819553445867494,-0.0010114961119616658,0.0022817666097509157,0.0032469209468902354,0.003238658128696232
pct_3_bed_stock,-0.04993895379675959,-0.3423283027276189,-0.39401766959852863,-0.3919329657006705,-0.3622080624907159,-0.34154135387430373,-0.34372469745367196,-0.36008967181274587,-0.31566530915337854,,-0.34903048384626384,-0.02691097300670985,-0.39414380280947264,-0.3695398045159921,0.15375939083163986,-0.21615392746397089,-0.23241070257288587,-0.01470441881213553,0.005800281241147115,0.015462363135039882,0.008004434717951942,-0.252046519186338,-0.013867526065840286,-0.25904967050605465,-0.22918198520384908,0.012146183266907728,-0.18090277335778226,-0.2756269218609843,-0.4437958055465315,-0.13279759739705066,0.5466538405741623,0.024891516367060447,-0.0506056822039739,-0.4134845778886018,-0.6203554252306324,-0.3910681512104307,1.0,-0.13737544693778156,-0.2667289392834394,-0.37319206332732335,0.04357804157465709,-0.36940651610245623,0.15255190449489897,0.017236993869378266,0.1498697973423635,0.031953450854033165,0.015352811694115395,0.028069690702015718,-0.3268974322644985,0.02682869748689262,-0.3265964218288509,-0.13829519214420005,0.04346962205797453,-0.1383340753454809,-0.025654076776669015,-0.291023001314279,-0.44615741149575977,-0.4519035863566249,0.04064807707306373,0.13537398268816445,-0.001851945735218629,0.023866679084742517,0.031557003181768004,0.024522585076764112,0.012922436271521112,-0.03934835709148563,0.023764659478983482,-0.20216332807661536,-0.15892075958824864,0.0625544658144453,-0.17219701521356365,-0.19086704879616329,-0.0670991972608654,-0.12952997028998822,-0.21034727059889788,-0.19192846348123643,-0.190577002221129,0.024944346010954112,0.019215527383333774,0.0006377110424639681,0.0005875998656270357
pct_4_bed_stock,-0.052746187734870977,-0.06593903310549047,0.06478458401917321,0.098234774129465,0.11672040930892737,0.049026252119860676,0.2328819591551735,0.1971183246175326,-0.04493803308134679,,0.23508569447632627,-0.023615312172339094,0.27368414277072456,0.29248346882165477,0.025461569888315258,0.5775867369973264,0.5722771684476036,-0.0007397711180968964,-0.41558703713953343,-0.4075732731500524,0.021507734615015598,0.09516381108899777,0.032233307023867196,0.07896789330945597,0.1589304242263799,-0.004031497333555089,0.10761944012830894,-0.10910947663440555,-0.08473408546057222,-0.15431084016733945,-0.016194431994690294,0.3709510266249969,0.13868896094657984,-0.2762648919208634,-0.36890888437276487,-0.6071969428738284,-0.13737544693778156,1.0,0.4710285485178307,0.01395670649861182,-0.0057703768231719,0.0011251945436046595,0.08904997524008448,-0.04022583292918156,0.1018921301232798,-0.11233668413308687,0.016437669036655674,-0.11374085024800445,0.13525134705257844,0.0040431629570715395,0.11956020038964396,-0.06395285028220732,0.007692090007348111,-0.070929077089851,0.03396081850872517,0.012876212784147937,0.36955215921741286,0.3491696937621447,-0.025164889987168267,0.23766440810347486,-0.006812136726995852,0.03788440097823381,0.005814749890516233,-0.13277679349608754,-0.008576305392235976,-0.2752634143793426,0.003739999765506353,0.13743384355284552,0.05633610034541053,-0.09769391336999528,0.08852489008456005,0.12952829033389102,0.058821134242111175,0.0858833091888793,0.11699549410787587,0.009071045108350667,0.06605377999934414,-0.01684754137146688,-0.005427221610030694,0.0005351619708425507,0.0006235923241833369
pct_5_bed_stock,-0.023524216340131597,0.07334098631984338,0.1695920306469229,0.19646971965415577,0.22055524107192406,0.21669261784106547,0.313426448839396,0.2858812388793251,0.11467378305802184,,0.3176488458566269,-0.0010524388711573912,0.3712868960350969,0.38526117362033363,0.04914771583594402,0.48717704044294946,0.4912267233906323,0.012444275844560313,-0.2907304203233345,-0.3034477804994053,0.02524813072859825,0.032257350650832545,0.040706993741376866,0.025348403459603572,0.2088496053675846,-0.015428863462413069,0.17522547056541612,-0.039311471731400455,-0.037198906272514466,-0.12761795810889626,-0.05633877168937372,0.18329167372712504,0.3569475777720946,-0.13197503403033944,-0.1917800354559304,-0.40127759423254467,-0.2667289392834394,0.4710285485178307,1.0,0.031618943887253614,-0.003804361302678075,0.022460185098581324,0.1050785221712589,-0.025522599978367817,0.11778814555865146,-0.11768471796989453,0.011099685185628913,-0.12045351685637942,0.12678759586984742,-0.002237967277676893,0.11499207915908974,-0.0845751353173492,0.003534332511437792,-0.09174090661698527,0.035412895654414786,-0.01748289030852872,0.35075801683838914,0.35022132218868707,-0.03273598160149518,0.1817478085130609,0.0012003051489819522,0.03351644263696911,0.009583274077733286,-0.06837976974358345,-0.005752627800129621,-0.13505362754998892,-0.00041182233695046097,0.22069021507964678,0.04044944896794904,-0.02944790065868519,0.060651744070744126,0.07141545467138076,-0.006488196638032656,0.03609874812725083,0.20904711054136368,0.05789516072991753,0.059358498994405366,-0.004499417833488131,-0.0016722891164390003,-0.002228733871109528,-0.0021532102511809537
pct_foreign,0.12172905764605799,0.30241264545228846,0.3972981356017478,0.4035166921432101,0.33147821291437496,0.25683381102192865,0.40049794488830226,0.40248371140796696,0.27014727376670095,,0.3969909874305908,0.1094757493655515,0.4128737980941799,0.34138110930026355,-0.39024724158295226,0.2229867263688956,0.2269066292830655,0.034115118934557466,0.05807217252227107,0.06357113861701853,-0.03051382271641565,0.5523646917038579,0.016695645114037854,0.5543173739729088,0.08143779395775295,0.02633388230807885,-0.01142053325494324,0.19750277031478924,0.25062802681294105,0.01510575745601724,-0.21229257053619918,-0.07361133070843563,-0.048987126651286406,0.2595698271825016,0.3775342297488712,0.06627165828788804,-0.37319206332732335,0.01395670649861182,0.031618943887253614,1.0,-0.007127298430528491,0.9431222840442279,-0.6578227915402656,-0.060178925383747535,-0.6340497595300394,0.09992554730082853,-0.037249047569550144,0.10598214765456813,0.6384044807507656,-0.008831560852657913,0.6252320350578271,0.6824278798074506,-0.07014847457428902,0.6566273112965377,0.03310578313475345,0.5018289635884876,0.3016546433734368,0.30798754854678184,-0.03666933785136685,0.08553522991896297,-0.024007499129529188,0.1430921015211267,-0.06204666007086686,-0.23945324340348575,-0.012757955790071149,-0.1928900415955928,-0.051678549560874316,0.2222385693624252,0.2379077033884401,-0.226560249783612,0.2757634078084992,0.335174695233217,0.17596271648657028,0.23347672160671928,0.2203702530776259,0.2356982683823334,0.28432620272549003,-0.017216700740860204,-0.023769498699860014,-0.0029227547327360793,-0.0029835701497963607
pct_foreign_delta,-0.00449744045304863,-0.04665988663072302,-0.049354496247353344,-0.046733790676117486,-0.04106492901709072,-0.014170853910897152,-0.047216294418431975,-0.045811473011198256,-0.03841668453326313,,-0.04715382187328251,-0.002510168109682483,-0.05894355404204827,-0.044297812468337715,0.061636454007452136,-0.037666409208471585,-0.03263867415507323,-0.00796661971777301,0.00534810768314658,-0.006542718532966747,0.009030041697523203,-0.09094257249517838,-0.00752708149222204,-0.09169708401649812,-0.016181549442383477,0.021827575227672074,0.00031048348730475467,-0.025470299342492796,-0.04386091352192751,-0.004196123468222816,0.031468228398784555,0.020110339406396026,0.015424604095868436,-0.029543712797729303,-0.04984157265572151,0.001277383608904929,0.04357804157465709,-0.0057703768231719,-0.003804361302678075,-0.007127298430528491,1.0,-0.12576629584082824,0.04341208798674718,-0.04359250412627854,0.07650950361964733,-0.015420944785865847,0.026419685149080996,-0.010474148626628411,-0.024395338473040516,0.21016554445557248,-0.06672806845294434,-0.04183734962728988,0.2042222957225529,-0.08063763646811216,-0.008969348109240589,-0.09339642188681427,-0.05293885145985736,-0.060035732478487994,0.027766971382063355,0.006991538176017236,-0.00765556745084062,-0.0077084365340865605,0.006438256830604148,0.028022717372651138,0.012246223884704945,0.02571684582489045,0.012283242809821094,-0.023974971411789548,-0.05663374182084227,0.040647264076225674,-0.06421775030905227,-0.07412780037207764,-0.04499296822463973,-0.05274008990081556,-0.023912858868021587,-0.021096295422555724,-0.06299768528311517,0.012734484165165977,0.0060166268234570185,-0.0024673487168066074,-0.0024622278339721713
pct_foreign_prior,0.12898344838603304,0.327537527916475,0.4290675795704941,0.43155131347508807,0.3512246859856744,0.2659277751331766,0.4243839019734443,0.42334367176443083,0.2959886232032972,,0.4259254297809866,0.016605224769541932,0.4128932351842328,0.3401197189851574,-0.3882744086190807,0.2280490956455841,0.20634795779731624,0.040945098621984324,0.042563978488917874,0.08378822035474123,-0.03469315375593101,0.548626837079204,0.008716272585909738,0.5537864111908241,0.12685472038313939,0.02479714138335095,-0.006986604684990368,0.2067916849203247,0.24014974334551287,0.015825619073618236,-0.20844274127564763,-0.07345711638304239,-0.045901498822000654,0.2756312591185035,0.37742678815533126,0.07687760692945761,-0.36940651610245623,0.0011251945436046595,0.022460185098581324,0.9431222840442279,-0.12576629584082824,1.0,-0.6522355631264014,-0.0114210675368429,-0.6543402306128717,0.0972270998246133,-0.039476177464177344,0.09592272225672509,0.6151140439672097,-0.054091114235784665,0.6351079116698265,0.6733070584752581,-0.10762990993086188,0.6943811630571932,0.025974759764182842,0.4991983056307274,0.29658906282103337,0.29357724978406474,-0.035527340524624716,0.08374105929392558,-0.015731708962524255,0.14260724773892627,-0.06012845432464532,-0.24043189222225844,-0.011550979387056822,-0.1862299676444867,-0.04892043264005616,0.22048162737102361,0.23758172288917653,-0.2117775046929244,0.27114514042585697,0.32394632438882504,0.1575389036314977,0.21930417007875228,0.21739722657049024,0.24740108240679426,0.2756169282789624,-0.017601803750357164,-0.023127851697899614,-0.0021044832613466946,-0.0021395334851789355
pct_white,-0.1941067321555652,-0.11476564923876044,-0.1208791129820349,-0.11787880563797756,-0.0525720535181984,0.025245998777864168,-0.12218601985969661,-0.12514503074868513,-0.050800651260048166,,-0.11557745131059967,-0.13559220600892172,-0.10140541618900863,-0.030059937056474723,0.4344242920708605,0.07249878939271885,0.08429419291127309,-0.029761056974005145,-0.3757483970898918,-0.3856464959009469,0.044653806345033804,-0.5107534900683259,-0.004490717213450615,-0.5204614539589828,0.0701228410402505,-0.04111187221254042,0.14965205842375195,-0.12867094908063678,-0.11296973017138681,0.0183754079575541,0.05168845914164543,0.06225574807629761,0.08230515342151587,-0.1937699157722811,-0.27186003087373617,-0.05325334614646603,0.15255190449489897,0.08904997524008448,0.1050785221712589,-0.6578227915402656,0.04341208798674718,-0.6522355631264014,1.0,0.04159910823028499,0.9638147599656991,-0.6540511383661008,0.049596014066340594,-0.6320013368378866,-0.3768840965345531,0.006950120124250249,-0.37947157251184016,-0.699274157380444,0.054700176052582934,-0.6762348781025558,-0.01787758478815129,-0.4742020662678225,-0.015044487098664414,-0.024916650777368796,0.032212932072122086,-0.19842157784112424,0.01940284529520442,-0.24602438899306922,0.06445689051974864,0.3209216463214038,0.02671017813407452,0.1423597321076511,0.06391184695390939,-0.04983159627330865,-0.18093526148220557,0.22007122353988814,-0.22385283395245545,-0.2964469569660925,-0.19058034617138211,-0.20015123994099243,-0.044715684322601056,-0.09727555071032495,-0.2188521051588817,0.0007975668058383827,0.02152521363267031,0.0032505097766224703,0.0033733509229903927
pct_white_delta,-0.011326152867436788,0.05378277769371516,-0.015295222530733427,-0.024272425978776366,-0.02104745774188178,-0.009035161392527101,-0.030292773577160037,-0.02854731066977879,0.04146484120052962,,-0.029468012609903785,-0.011788442551906525,-0.03172823439220661,-0.024678486490531244,0.028162447178038515,-0.056320840987504214,-0.0663232090501925,0.03499731842538165,0.04646120240966345,0.085750255156968,0.00827633386727541,-0.05650390419111765,-0.0193089588670968,-0.0517945287859472,-0.015549896021123907,-0.002347882176951166,-0.008886780945850799,-0.0020889036510096603,-0.00986301229897411,-0.005050004942653252,0.016457624463792443,-0.00674585088071899,-6.709017681175753e-05,0.010731551899693244,0.008831451215552653,0.018380895566998418,0.017236993869378266,-0.04022583292918156,-0.025522599978367817,-0.060178925383747535,-0.04359250412627854,-0.0114210675368429,0.04159910823028499,1.0,-0.07524396617315704,0.03423380417463128,-0.038749770430415796,0.09816691011295939,-0.07034417399203528,-0.04118978145103375,-0.04634940219913781,-0.05119793736314524,-0.0665333880509384,0.026236744966579358,-0.006487706131761973,-0.04794562118960561,-0.03061035521493146,-0.04816657138799579,0.02883691050734427,0.012319319847655335,-0.017463661792180098,0.009827316746913018,-0.011515297260003778,-0.006624307914262841,0.05001126296410424,0.03456802550472698,0.00849645079698781,-0.016750689683883702,-0.03315777519696698,0.04605594576036743,-0.04424904281488979,-0.059112671218764845,-0.03661513809134399,-0.0387718357257847,-0.014533850236450336,-0.003980243714254848,-0.043877433828740896,0.01706984413331056,0.022045972358744625,0.00019885872375063156,0.00034860678251245246
